,id_post,fecha_publicacion,hora,categoria,impresiones,vistas,likes,comentarios,shares,longitud,mes,engagement,engage_pond,rango_longitud
4619,4620,2026-03-15 10:08:41,10,design,7043,5314,292,12,12,235,3,5.95,8.2,Corto
4620,4621,2026-05-04 17:45:21,17,design,1528,1277,99,3,6,213,5,8.46,12.45,Corto
4621,4622,2026-05-19 18:38:38,18,tech,2410,2137,48,19,39,274,5,4.96,20.4,Corto
4622,4623,2026-03-02 13:38:52,13,design,2886,1914,96,10,4,228,3,5.75,8.78,Corto
4623,4624,2026-03-10 21:56:05,21,design,1954,1576,93,9,7,251,3,6.92,11.74,Corto
4624,4625,2026-03-12 09:19:36,9,design,9282,6664,552,42,20,289,3,9.21,13.21,Corto
4625,4626,2026-07-03 12:45:02,12,business,9639,7489,125,25,42,114,7,2.56,7.49,Muy Corto
4626,4627,2026-03-29 19:39:41,19,design,727,545,43,2,3,337,3,8.81,13.76,Corto
4627,4628,2026-05-02 10:19:03,10,tech,3344,2277,47,22,27,385,5,4.22,15.42,Medio
4628,4629,2026-04-30 19:23:54,19,tech,9655,6382,236,74,69,219,4,5.94,16.99,Corto
4629,4630,2026-03-31 07:59:42,7,tech,18530,13301,485,164,233,600,3,6.63,22.59,Largo
4630,4631,2026-04-11 08:25:10,8,tech,1523,1140,27,6,13,367,4,4.04,13.6,Corto
4631,4632,2026-03-23 15:47:47,15,tech,4690,3370,100,46,47,251,3,5.73,19.58,Corto
4632,4633,2026-03-05 10:29:37,10,tech,484,444,9,4,7,465,3,4.5,18.24,Medio
4633,4634,2026-05-30 18:29:07,18,design,9389,7778,619,58,29,223,5,9.08,13.92,Corto
4634,4635,2026-05-28 15:47:39,15,design,1322,1118,63,2,6,321,5,6.35,10.64,Corto
4635,4636,2026-03-06 09:42:19,9,tech,2167,1718,47,18,14,321,3,4.6,13.45,Corto
4636,4637,2026-06-08 13:42:40,13,business,6159,4548,84,36,21,86,6,3.1,8.71,Muy Corto
4637,4638,2026-03-18 09:22:21,9,business,1989,1880,37,13,18,144,3,3.62,12.39,Muy Corto
4638,4639,2026-05-18 09:07:51,9,business,7826,6770,135,43,53,135,5,3.41,10.8,Muy Corto
4639,4640,2026-08-16 11:21:24,11,business,34059,32078,537,230,307,196,8,3.35,12.2,Muy Corto
4640,4641,2026-06-20 08:31:00,8,tech,15483,11835,427,112,205,360,6,6.29,21.25,Corto
4641,4642,2026-07-06 14:25:54,14,design,22230,18877,1681,37,70,281,7,9.47,12.66,Corto
4642,4643,2026-04-11 08:53:23,8,tech,1317,1074,29,15,10,402,4,5.03,15.74,Medio
4643,4644,2026-03-31 09:10:46,9,tech,4935,3330,117,16,62,377,3,5.86,20.33,Medio
4644,4645,2026-03-11 11:05:31,11,tech,2972,2078,56,19,30,487,3,5.05,17.9,Medio
4645,4646,2026-03-07 17:47:25,17,design,730,531,27,3,1,334,3,5.84,8.85,Corto
4646,4647,2026-07-07 08:33:43,8,tech,879,826,26,5,12,362,7,5.21,17.19,Corto
4647,4648,2026-03-31 03:29:42,3,design,7831,5379,296,24,11,304,3,6.15,8.92,Corto
4648,4649,2026-07-07 08:25:38,8,business,1094,1010,13,6,6,168,7,2.48,8.42,Muy Corto
4649,4650,2026-06-23 13:53:47,13,business,360,325,4,1,2,111,6,2.15,7.38,Muy Corto
4650,4651,2026-08-08 16:09:50,16,tech,4576,3684,117,37,41,420,8,5.29,16.1,Medio
4651,4652,2026-07-24 07:45:28,7,design,4860,3384,182,17,15,224,7,6.32,10.93,Corto
4652,4653,2026-07-19 12:22:57,12,tech,4905,4026,111,40,40,500,7,4.74,14.68,Medio
4653,4654,2026-03-24 11:03:34,11,tech,7659,5541,180,46,98,496,3,5.85,20.72,Medio
4654,4655,2026-03-06 21:19:32,21,tech,13049,10053,240,137,175,519,3,5.49,21.76,Medio
4655,4656,2026-06-19 17:22:19,17,tech,12747,9414,374,89,96,465,6,5.94,15.91,Medio
4656,4657,2026-08-03 16:13:53,16,tech,10134,7119,226,80,112,397,8,5.87,20.26,Medio
4657,4658,2026-07-19 18:43:03,18,tech,7035,4783,182,66,80,413,7,6.86,22.71,Medio
4658,4659,2026-06-30 10:22:07,10,business,1475,1299,35,8,10,125,6,4.08,11.32,Muy Corto
4659,4660,2026-07-06 15:07:31,15,design,861,733,37,3,3,286,7,5.87,9.96,Corto
4660,4661,2026-06-11 09:04:56,9,design,2408,1847,130,5,10,421,6,7.85,12.45,Medio
4661,4662,2026-04-20 16:00:02,16,design,2293,1845,148,4,9,220,4,8.73,12.79,Corto
4662,4663,2026-06-12 09:59:21,9,tech,3970,3561,118,51,70,394,6,6.71,24.77,Medio
4663,4664,2026-08-16 11:40:02,11,business,58099,47490,659,279,248,113,8,2.5,7.92,Muy Corto
4664,4665,2026-03-02 10:14:17,10,design,27500,20477,1681,113,113,308,3,9.31,14.83,Corto
4665,4666,2026-04-20 11:23:46,11,business,3379,2446,51,14,24,133,4,3.64,12.22,Muy Corto
4666,4667,2026-06-02 10:57:40,10,design,131590,89558,5837,318,301,341,6,7.21,10.63,Corto
4667,4668,2026-08-02 18:17:03,18,business,17976,15363,371,106,66,147,8,3.53,8.61,Muy Corto
4668,4669,2026-05-27 11:39:05,11,tech,1652,1168,37,15,10,217,5,5.31,15.15,Corto
4669,4670,2026-05-18 01:21:18,1,design,1073,799,47,2,2,365,5,6.38,8.89,Corto
4670,4671,2026-06-19 09:39:33,9,tech,3721,2543,58,30,25,340,6,4.44,14.86,Corto
4671,4672,2026-06-03 16:17:29,16,design,7138,6420,336,14,15,282,6,5.69,7.98,Corto
4672,4673,2026-07-24 09:44:27,9,tech,12890,8856,337,55,131,115,7,5.91,18.12,Muy Corto
4673,4674,2026-02-25 13:24:39,13,tech,11172,8547,326,96,91,485,2,6.0,16.82,Medio
4674,4675,2026-07-27 18:56:54,18,tech,5091,4788,119,24,54,431,7,4.11,13.51,Medio
4675,4676,2026-05-22 17:52:02,17,design,6515,5380,382,10,18,342,5,7.62,10.52,Corto
4676,4677,2026-07-22 19:22:47,19,tech,3297,2988,108,15,46,446,7,5.66,17.94,Medio
4677,4678,2026-03-28 13:47:00,13,business,11571,8551,116,45,47,121,3,2.43,7.86,Muy Corto
4678,4679,2026-05-23 15:39:36,15,tech,1506,1090,29,8,18,524,5,5.05,18.81,Medio
4679,4680,2026-05-31 17:02:11,17,business,1236,958,14,4,6,150,5,2.51,8.14,Muy Corto
4680,4681,2026-07-16 16:40:51,16,design,5586,4531,238,18,10,316,7,5.87,8.61,Corto
4681,4682,2026-03-20 18:39:39,18,business,3151,2734,77,14,14,201,3,3.84,8.96,Muy Corto
4682,4683,2026-04-11 09:25:18,9,business,3372,2929,59,16,20,220,4,3.24,9.66,Corto
4683,4684,2026-05-28 16:55:27,16,tech,13768,10494,353,99,180,580,5,6.02,20.86,Largo
4684,4685,2026-03-03 20:17:10,20,tech,1893,1428,53,9,24,444,3,6.02,19.68,Medio
4685,4686,2026-04-14 10:18:59,10,business,29523,27266,386,89,161,96,4,2.33,7.45,Muy Corto
4686,4687,2026-07-17 10:20:49,10,design,4246,2962,237,8,7,359,7,8.51,10.97,Corto
4687,4688,2026-07-05 19:12:11,19,business,8047,6553,128,30,54,160,7,3.24,10.38,Muy Corto
4688,4689,2026-05-10 09:23:21,9,design,2597,2157,171,11,10,267,5,8.9,13.68,Corto
4689,4690,2026-06-07 12:20:24,12,business,2528,2071,43,20,8,183,6,3.43,9.03,Muy Corto
4690,4691,2026-08-08 15:40:28,15,business,3800,3343,38,24,15,131,8,2.3,7.6,Muy Corto
4691,4692,2026-08-10 10:44:29,10,design,2706,2162,186,10,9,357,8,9.48,13.78,Corto
4692,4693,2026-03-18 17:01:55,17,design,8398,7544,481,21,26,306,3,7.0,10.25,Corto
4693,4694,2026-05-14 18:38:47,18,business,8154,7003,150,38,43,197,5,3.3,9.22,Muy Corto
4694,4695,2026-03-24 13:39:50,13,tech,3053,2105,76,25,32,435,3,6.32,20.52,Medio
4695,4696,2026-03-09 18:15:02,18,business,56236,38451,861,329,218,162,3,3.66,10.2,Muy Corto
4696,4697,2026-08-03 16:21:18,16,tech,6385,4277,98,55,37,365,8,4.44,14.36,Corto
4697,4698,2026-05-26 07:30:57,7,business,8737,5771,86,56,31,155,5,3.0,9.67,Muy Corto
4698,4699,2026-04-11 12:22:49,12,tech,11116,9986,373,89,170,278,4,6.33,20.92,Corto
4699,4700,2026-07-06 10:45:11,10,business,1278,1030,13,5,8,152,7,2.52,9.42,Muy Corto
4700,4701,2026-04-18 18:21:10,18,design,15245,13147,697,87,41,324,4,6.28,10.44,Corto
4701,4702,2026-06-28 15:29:00,15,business,921,687,20,4,4,141,6,4.08,9.9,Muy Corto
4702,4703,2026-02-28 10:43:46,10,tech,3547,2329,85,30,34,441,2,6.4,20.48,Medio
4703,4704,2026-05-13 07:57:51,7,tech,5362,3741,136,24,41,523,5,5.37,14.97,Medio
4704,4705,2026-05-03 08:18:10,8,design,5221,3444,232,21,9,314,5,7.61,11.27,Corto
4705,4706,2026-04-06 15:41:45,15,business,6264,4250,58,17,27,135,4,2.4,8.05,Muy Corto
4706,4707,2026-04-23 18:00:51,18,tech,23902,19378,473,174,320,354,4,4.99,19.24,Corto
4707,4708,2026-06-11 08:45:23,8,tech,8246,6706,257,79,110,455,6,6.65,21.67,Medio
4708,4709,2026-07-07 17:07:30,17,design,1233,975,66,5,5,339,7,7.79,12.92,Corto
4709,4710,2026-04-28 10:25:57,10,design,5158,4360,355,34,21,315,4,9.4,15.11,Corto
4710,4711,2026-05-12 09:02:56,9,tech,10828,7044,145,77,70,531,5,4.15,14.38,Medio
4711,4712,2026-05-25 18:00:41,18,tech,3947,3070,84,38,44,447,5,5.41,19.15,Medio
4712,4713,2026-06-26 10:23:54,10,tech,1644,1304,29,18,24,145,6,5.44,22.47,Muy Corto
4713,4714,2026-03-07 05:05:17,5,design,3930,2971,171,14,8,291,3,6.5,9.79,Corto
4714,4715,2026-05-01 16:00:34,16,tech,2887,2077,78,28,33,412,5,6.69,21.86,Medio
4715,4716,2026-05-20 12:03:24,12,design,9952,6564,374,26,31,268,5,6.57,11.06,Corto
4716,4717,2026-07-12 14:15:10,14,tech,2052,1620,39,20,16,342,7,4.63,15.25,Corto
4717,4718,2026-06-30 11:11:52,11,tech,6252,4277,154,36,68,500,6,6.03,19.69,Medio
4718,4719,2026-07-14 05:47:52,5,tech,4293,3030,82,25,42,232,7,4.92,17.1,Corto
4719,4720,2026-08-03 19:59:52,19,design,5170,4121,277,20,16,323,8,7.6,11.77,Corto
4720,4721,2026-08-04 10:59:43,10,business,433,402,8,2,1,124,8,2.74,5.97,Muy Corto
4721,4722,2026-07-26 06:52:07,6,tech,4383,3461,113,20,49,366,7,5.26,16.9,Corto
4722,4723,2026-08-15 16:23:05,16,tech,3552,3346,119,24,54,328,8,5.89,19.34,Corto
4723,4724,2026-07-28 17:50:41,17,design,6174,4749,333,36,10,286,7,7.98,11.73,Corto
4724,4725,2026-03-20 15:22:57,15,design,5205,4008,327,12,12,251,3,8.76,11.75,Corto
4725,4726,2026-04-01 10:22:00,10,tech,1960,1466,35,14,15,474,4,4.37,14.39,Medio
4726,4727,2026-04-14 15:26:08,15,tech,4097,2800,107,41,45,396,4,6.89,22.54,Medio
4727,4728,2026-06-18 14:01:29,14,tech,462,316,12,3,2,394,6,5.38,12.66,Medio
4728,4729,2026-02-26 18:42:12,18,business,26409,18306,515,71,161,161,2,4.08,11.4,Muy Corto
4729,4730,2026-06-13 19:47:34,19,design,712,558,49,2,3,337,6,9.68,14.52,Corto
4730,4731,2026-04-24 11:27:54,11,business,5566,5190,86,16,49,145,4,2.91,10.44,Muy Corto
4731,4732,2026-03-20 08:47:31,8,tech,900,690,23,4,12,403,3,5.65,19.57,Medio
4732,4733,2026-05-04 13:53:40,13,business,10700,8917,223,37,67,141,5,3.67,10.17,Muy Corto
4733,4734,2026-05-22 17:08:41,17,design,3065,2551,144,19,13,338,5,6.9,12.7,Corto
4734,4735,2026-07-11 08:56:36,8,tech,12520,9302,322,64,105,344,7,5.28,15.24,Corto
4735,4736,2026-05-25 09:08:54,9,design,9195,7163,468,45,26,293,5,7.52,11.95,Corto
4736,4737,2026-06-05 14:52:23,14,business,9338,8865,173,26,72,156,6,3.06,9.62,Muy Corto
4737,4738,2026-04-23 10:44:15,10,tech,16618,11532,257,161,155,342,4,4.97,18.57,Corto
4738,4739,2026-03-21 10:35:38,10,design,4692,3207,222,22,13,272,3,8.01,12.91,Corto
4739,4740,2026-05-17 16:29:18,16,business,5451,5012,60,41,31,151,5,2.63,9.42,Muy Corto
4740,4741,2026-04-27 08:00:37,8,business,11371,9972,220,66,89,128,4,3.76,11.99,Muy Corto
4741,4742,2026-05-19 20:07:43,20,business,667,554,15,4,4,141,5,4.15,11.37,Muy Corto
4742,4743,2026-05-10 17:40:18,17,tech,2395,1720,49,16,23,326,5,5.12,17.27,Corto
4743,4744,2026-03-31 20:41:39,20,tech,1906,1643,34,15,30,409,3,4.81,20.33,Medio
4744,4745,2026-02-26 18:56:51,18,design,744,550,35,4,3,240,2,7.64,13.64,Corto
4745,4746,2026-06-19 12:50:54,12,design,839,574,48,4,2,309,6,9.41,13.94,Corto
4746,4747,2026-03-09 05:23:53,5,tech,837,553,11,5,8,330,3,4.34,17.18,Corto
4747,4748,2026-07-24 09:40:59,9,design,17939,14624,752,114,34,190,7,6.15,10.12,Muy Corto
4748,4749,2026-03-04 21:19:55,21,business,12469,9146,123,30,60,147,3,2.33,7.91,Muy Corto
4749,4750,2026-06-14 13:34:31,13,tech,803,565,17,5,6,238,6,4.96,15.04,Corto
4750,4751,2026-06-11 06:08:28,6,design,788,607,37,4,2,306,6,7.08,11.37,Corto
4751,4752,2026-03-31 20:22:47,20,design,629,558,32,1,3,290,3,6.45,10.75,Corto
4752,4753,2026-08-07 10:45:56,10,business,1180,1095,31,9,5,127,8,4.11,9.77,Muy Corto
4753,4754,2026-03-16 11:48:58,11,tech,44838,39178,1168,496,360,266,3,5.17,15.4,Corto
4754,4755,2026-07-30 12:14:34,12,tech,80830,66205,1736,724,666,353,7,4.72,15.04,Corto
4755,4756,2026-08-03 11:11:43,11,tech,5015,3871,113,45,56,389,8,5.53,19.14,Medio
4756,4757,2026-08-11 06:50:57,6,tech,2375,2088,70,28,28,260,8,6.03,19.44,Corto
4757,4758,2026-05-21 12:49:23,12,business,1000,931,12,3,4,144,5,2.04,6.02,Muy Corto
4758,4759,2026-03-16 20:27:52,20,tech,4141,2785,103,19,23,362,3,5.21,13.03,Corto
4759,4760,2026-03-10 08:39:24,8,design,4768,3734,266,11,20,256,3,7.95,12.59,Corto
4760,4761,2026-06-27 12:50:24,12,tech,1478,1137,27,8,10,480,6,3.96,12.23,Medio
4761,4762,2026-07-29 19:31:34,19,design,8940,6280,480,48,19,276,7,8.71,13.12,Corto
4762,4763,2026-05-25 12:21:57,12,tech,1308,883,30,8,9,111,5,5.32,15.18,Muy Corto
4763,4764,2026-07-22 05:43:11,5,design,3685,3418,173,11,7,281,7,5.59,7.99,Corto
4764,4765,2026-03-18 16:46:52,16,tech,6381,5922,219,45,101,351,3,6.16,20.38,Corto
4765,4766,2026-07-03 14:57:45,14,tech,4086,3676,113,20,47,293,7,4.9,15.48,Corto
4766,4767,2026-05-26 23:07:19,23,tech,2902,2303,90,19,23,386,5,5.73,15.2,Medio
4767,4768,2026-03-03 12:00:26,12,tech,10356,8998,223,53,129,407,3,4.5,16.3,Medio
4768,4769,2026-07-06 16:41:55,16,business,2124,1706,19,12,9,121,7,2.34,8.15,Muy Corto
4769,4770,2026-06-27 09:53:17,9,design,12080,8068,433,64,45,337,6,6.72,13.0,Corto
4770,4771,2026-04-24 14:10:52,14,tech,6879,6234,240,86,84,451,4,6.58,20.15,Medio
4771,4772,2026-05-30 18:24:18,18,tech,1515,1095,43,8,15,139,5,6.03,17.81,Muy Corto
4772,4773,2026-05-16 19:41:29,19,design,2394,2175,155,14,7,310,5,8.09,12.28,Corto
4773,4774,2026-07-23 12:35:14,12,tech,3954,3471,122,18,40,550,7,5.19,14.81,Largo
4774,4775,2026-07-06 15:53:02,15,tech,4496,3565,71,26,71,555,7,4.71,20.84,Largo
4775,4776,2026-07-03 10:09:55,10,business,3213,2477,58,11,18,162,7,3.51,9.93,Muy Corto
4776,4777,2026-03-29 14:18:15,14,business,20705,14004,390,124,133,92,3,4.62,13.92,Muy Corto
4777,4778,2026-08-07 16:27:00,16,business,11889,8473,119,80,49,117,8,2.93,9.81,Muy Corto
4778,4779,2026-06-30 17:27:58,17,design,9456,6271,498,15,33,393,6,8.71,13.11,Medio
4779,4780,2026-07-19 13:45:41,13,business,10992,7972,134,30,73,157,7,2.97,10.51,Muy Corto
4780,4781,2026-04-22 13:09:20,13,business,33572,22797,617,218,211,124,4,4.59,13.94,Muy Corto
4781,4782,2026-03-01 19:07:47,19,design,888,815,73,5,4,324,3,10.06,15.34,Corto
4782,4783,2026-06-27 14:20:16,14,tech,1359,1215,44,9,15,612,6,5.6,16.46,Largo
4783,4784,2026-04-23 17:01:43,17,tech,9556,8422,200,46,138,317,4,4.56,17.67,Corto
4784,4785,2026-05-26 16:10:20,16,business,1711,1472,20,6,7,89,5,2.24,6.79,Muy Corto
4785,4786,2026-06-14 17:05:30,17,tech,12193,10894,277,145,200,442,6,5.71,22.55,Medio
4786,4787,2026-03-21 15:10:30,15,tech,7116,5570,207,64,107,607,3,6.79,23.68,Largo
4787,4788,2026-08-05 09:19:32,9,design,881,611,39,1,3,302,8,7.04,10.97,Corto
4788,4789,2026-08-03 18:41:57,18,tech,3222,2276,63,14,37,361,8,5.01,18.23,Corto
4789,4790,2026-08-02 14:19:50,14,design,1461,1372,97,4,3,383,8,7.58,9.99,Medio
4790,4791,2026-07-21 19:31:43,19,tech,5478,4961,179,43,92,480,7,6.33,21.91,Medio
4791,4792,2026-08-02 11:04:09,11,business,4628,4104,109,21,36,102,8,4.04,11.72,Muy Corto
4792,4793,2026-03-07 13:02:51,13,design,1062,907,62,3,4,353,3,7.61,11.69,Corto
4793,4794,2026-05-01 13:27:10,13,design,5103,3439,231,22,8,230,5,7.59,11.14,Corto
4794,4795,2026-08-07 12:20:15,12,tech,5770,4876,136,29,62,417,8,4.66,15.34,Medio
4795,4796,2026-07-18 13:16:49,13,tech,9388,7813,166,75,143,462,7,4.91,20.61,Medio
4796,4797,2026-06-20 21:25:42,21,design,11532,10595,877,81,51,324,6,9.52,15.19,Corto
4797,4798,2026-08-14 08:49:54,8,design,5299,4344,327,22,10,321,8,8.26,11.4,Corto
4798,4799,2026-06-21 17:59:10,17,tech,15985,12965,395,177,228,396,6,6.17,22.58,Medio
4799,4800,2026-06-24 07:17:32,7,tech,14385,11929,351,111,168,406,6,5.28,17.93,Medio
4800,4801,2026-03-18 16:25:48,16,business,6123,4308,58,41,42,103,3,3.27,12.95,Muy Corto
4801,4802,2026-03-01 10:17:54,10,tech,13404,9245,302,62,138,217,3,5.43,17.89,Corto
4802,4803,2026-07-17 10:16:05,10,design,3997,3279,291,17,17,347,7,9.91,15.1,Corto
4803,4804,2026-05-12 10:40:28,10,business,5878,4843,97,27,24,169,5,3.06,8.2,Muy Corto
4804,4805,2026-05-18 09:02:18,9,tech,3807,2896,76,34,38,426,5,5.11,17.82,Medio
4805,4806,2026-03-26 07:30:33,7,design,4766,3126,175,18,10,373,3,6.49,10.46,Corto
4806,4807,2026-04-10 20:12:45,20,tech,1785,1342,52,11,17,567,4,5.96,17.29,Largo
4807,4808,2026-05-25 22:24:45,22,tech,13945,9092,188,125,160,571,5,5.2,21.65,Largo
4808,4809,2026-04-21 10:59:16,10,business,6463,5826,173,50,51,187,4,4.7,13.41,Muy Corto
4809,4810,2026-06-28 11:56:19,11,tech,1259,877,33,5,8,421,6,5.25,13.34,Medio
4810,4811,2026-07-10 21:50:29,21,design,2227,1685,89,12,9,341,7,6.53,12.4,Corto
4811,4812,2026-04-03 09:35:30,9,design,3676,2955,218,8,14,357,4,8.12,12.25,Corto
4812,4813,2026-06-02 15:38:58,15,design,20741,17157,1075,75,87,263,6,7.21,12.07,Corto
4813,4814,2026-03-21 09:39:35,9,tech,27441,25995,622,227,379,520,3,4.72,17.55,Medio
4814,4815,2026-03-18 14:52:15,14,business,12100,9529,228,33,48,142,3,3.24,7.81,Muy Corto
4815,4816,2026-03-31 10:33:26,10,tech,13442,8966,323,90,144,504,3,6.21,20.47,Medio
4816,4817,2026-04-12 21:07:02,21,tech,4661,3621,74,44,50,396,4,4.64,17.95,Medio
4817,4818,2026-08-01 18:51:59,18,tech,5958,4702,148,51,69,245,8,5.7,19.23,Corto
4818,4819,2026-08-19 10:26:12,10,tech,11076,8840,323,55,137,352,8,5.83,18.54,Corto
4819,4820,2026-04-18 14:48:30,14,design,10292,7102,498,39,31,277,4,8.0,12.7,Corto
4820,4821,2026-08-19 13:14:27,13,design,3463,2349,130,8,13,255,8,6.43,11.32,Corto
4821,4822,2026-05-12 10:50:52,10,tech,10289,7066,198,61,130,273,5,5.51,20.97,Corto
4822,4823,2026-05-11 15:07:16,15,design,4034,3327,219,9,18,326,5,7.39,11.99,Corto
4823,4824,2026-05-23 09:01:46,9,design,5239,4222,367,21,17,315,5,9.59,13.9,Corto
4824,4825,2026-07-22 11:06:26,11,tech,2806,2235,59,22,28,390,7,4.88,16.6,Medio
4825,4826,2026-05-31 09:16:02,9,tech,3479,3048,90,21,46,294,5,5.15,17.78,Corto
4826,4827,2026-07-11 14:45:19,14,tech,1787,1194,29,9,23,528,7,5.11,20.85,Medio
4827,4828,2026-02-24 23:25:24,23,design,8247,6626,565,25,35,313,2,9.43,14.26,Corto
4828,4829,2026-04-27 13:36:04,13,business,4839,4473,84,18,29,174,4,2.93,8.67,Muy Corto
4829,4830,2026-02-27 12:56:02,12,tech,3022,2604,85,13,26,550,2,4.76,13.25,Largo
4830,4831,2026-04-24 16:56:47,16,design,2038,1465,118,9,6,313,4,9.08,13.79,Corto
4831,4832,2026-04-09 15:37:24,15,business,1170,1005,29,8,7,113,4,4.38,11.64,Muy Corto
4832,4833,2026-07-07 11:31:40,11,business,7825,6125,136,59,60,176,7,4.16,13.91,Muy Corto
4833,4834,2026-06-28 09:10:33,9,tech,5254,4825,163,39,71,345,6,5.66,18.38,Corto
4834,4835,2026-04-26 17:33:55,17,tech,4863,3551,131,20,53,482,4,5.74,17.88,Medio
4835,4836,2026-06-20 12:05:26,12,design,3644,3192,276,21,13,357,6,9.71,14.54,Corto
4836,4837,2026-03-18 10:51:41,10,tech,1546,1135,35,9,15,381,3,5.2,16.83,Medio
4837,4838,2026-06-11 21:04:45,21,design,51507,43881,2982,279,118,284,6,7.7,11.49,Corto
4838,4839,2026-07-21 15:01:45,15,tech,11067,7327,237,41,103,198,7,5.2,16.72,Muy Corto
4839,4840,2026-02-20 16:23:23,16,tech,2172,1703,53,9,31,509,2,5.46,19.79,Medio
4840,4841,2026-04-27 09:54:13,9,tech,31547,26718,658,326,473,344,4,5.45,21.51,Corto
4841,4842,2026-07-05 13:12:53,13,business,709,515,14,2,4,120,7,3.88,10.49,Muy Corto
4842,4843,2026-04-18 08:39:59,8,design,6525,5332,406,29,29,334,4,8.7,14.14,Corto
4843,4844,2026-08-16 08:07:10,8,design,1685,1166,98,5,6,227,8,9.35,14.24,Corto
4844,4845,2026-06-18 11:40:19,11,design,6176,4690,336,34,10,306,6,8.1,11.77,Corto
4845,4846,2026-05-01 09:28:06,9,design,32015,22104,1458,133,107,336,5,7.68,12.88,Corto
4846,4847,2026-06-18 19:01:09,19,tech,4298,3947,89,33,77,383,6,5.04,21.21,Medio
4847,4848,2026-07-29 18:02:19,18,design,431,302,17,2,1,257,7,6.62,10.93,Corto
4848,4849,2026-08-08 09:15:44,9,tech,8973,8517,261,125,148,456,8,6.27,22.84,Medio
4849,4850,2026-06-23 18:11:19,18,tech,20367,17405,596,157,280,488,6,5.94,19.9,Medio
4850,4851,2026-03-06 20:36:29,20,design,2330,1784,100,12,10,326,3,6.84,12.78,Corto
4851,4852,2026-04-22 12:36:46,12,tech,1612,1083,38,12,18,346,4,6.28,21.24,Corto
4852,4853,2026-06-24 16:24:24,16,tech,5494,5019,103,28,77,331,6,4.14,16.56,Corto
4853,4854,2026-03-10 18:13:07,18,tech,15294,12175,419,154,213,338,3,6.46,22.5,Corto
4854,4855,2026-07-25 17:14:07,17,business,35867,28668,639,111,140,132,7,3.1,7.68,Muy Corto
4855,4856,2026-03-22 07:36:12,7,business,2225,1885,28,18,12,132,3,3.08,10.4,Muy Corto
4856,4857,2026-04-19 09:44:41,9,business,1579,1064,28,6,4,186,4,3.57,7.89,Muy Corto
4857,4858,2026-07-16 09:59:11,9,business,10892,7117,199,56,36,162,7,4.09,9.99,Muy Corto
4858,4859,2026-07-22 14:41:53,14,business,4485,3000,81,16,22,109,7,3.97,10.7,Muy Corto
4859,4860,2026-05-31 18:00:32,18,tech,3570,3321,99,32,27,396,5,4.76,13.34,Medio
4860,4861,2026-03-24 14:30:25,14,tech,679,457,16,5,4,435,3,5.47,14.88,Medio
4861,4862,2026-03-25 16:18:14,16,tech,21174,14402,412,99,116,413,3,4.35,12.05,Medio
4862,4863,2026-03-08 08:49:21,8,design,9808,8873,506,37,25,281,3,6.4,9.62,Corto
4863,4864,2026-05-17 16:40:24,16,design,19607,12843,784,94,70,305,5,7.38,13.39,Corto
4864,4865,2026-03-13 16:04:20,16,design,3838,3289,170,20,17,273,3,6.29,11.74,Corto
4865,4866,2026-03-03 23:36:26,23,tech,2597,2302,80,32,23,390,3,5.86,17.03,Medio
4866,4867,2026-08-13 12:59:16,12,tech,754,600,13,5,7,495,8,4.17,14.83,Medio
4867,4868,2026-05-06 18:00:22,18,tech,1770,1246,41,15,23,484,5,6.34,22.87,Medio
4868,4869,2026-04-19 19:32:09,19,tech,4292,3941,137,27,53,250,4,5.51,16.98,Corto
4869,4870,2026-05-23 18:09:16,18,tech,1114,1011,30,7,17,455,5,5.34,19.19,Medio
4870,4871,2026-07-06 16:08:29,16,design,2553,1977,137,9,6,325,7,7.69,11.18,Corto
4871,4872,2026-03-28 14:01:54,14,business,5044,4526,96,38,40,185,3,3.84,12.55,Muy Corto
4872,4873,2026-07-04 17:57:10,17,tech,6838,5307,199,49,99,348,7,6.54,22.37,Corto
4873,4874,2026-03-23 13:55:41,13,design,6523,5628,354,18,25,281,3,7.05,11.12,Corto
4874,4875,2026-03-07 11:14:05,11,design,684,646,52,1,3,235,3,8.67,12.38,Corto
4875,4876,2026-05-02 07:30:30,7,tech,1587,1396,49,15,15,520,5,5.66,16.4,Medio
4876,4877,2026-03-17 10:32:10,10,business,865,712,20,3,5,103,3,3.93,10.11,Muy Corto
4877,4878,2026-04-03 16:16:32,16,business,11975,11118,140,37,53,100,4,2.07,6.4,Muy Corto
4878,4879,2026-05-24 17:27:37,17,tech,44437,41136,1552,456,415,273,5,5.89,16.28,Corto
4879,4880,2026-08-14 15:34:26,15,design,2617,1890,105,11,10,281,8,6.67,12.12,Corto
4880,4881,2026-05-16 10:31:27,10,tech,3551,2930,73,15,31,276,5,4.06,13.0,Corto
4881,4882,2026-08-01 08:03:24,8,design,11904,10560,906,70,43,260,8,9.65,14.49,Corto
4882,4883,2026-07-20 12:16:27,12,design,22650,21300,1401,80,120,308,7,7.52,12.59,Corto
4883,4884,2026-04-24 14:11:00,14,tech,1307,1222,36,10,20,332,4,5.4,19.31,Corto
4884,4885,2026-03-19 23:31:48,23,design,15923,12308,1034,88,57,392,3,9.58,14.97,Medio
4885,4886,2026-06-29 13:51:00,13,design,5789,4661,322,29,13,276,6,7.81,11.63,Corto
